10	40	-1.0
10	41	1.0
10	42	-1.0
10	43	-1.0
10	44	-1.0
10	45	1.0
10	46	1.0
10	47	-1.0
10	48	1.0
10	49	1.0
11	12	-1.0
11	13	-1.0
11	14	-1.0
11	15	-1.0
11	16	-1.0
11	17	-1.0
11	18	-1.0
11	19	1.0
11	20	-1.0
11	21	-1.0
11	22	-1.0
11	23	-1.0
11	24	1.0
11	25	1.0
11	26	1.0
11	27	-1.0
11	28	-1.0
11	29	1.0
11	30	-1.0
11	31	1.0
11	32	1.0
11	33	-1.0
11	34	-1.0
11	35	1.0
11	36	1.0
11	37	-1.0
11	38	1.0
11	39	-1.0
11	40	1.0
11	41	-1.0
11	42	-1.0
11	43	1.0
11	44	1.0
11	45	1.0
11	46	1.0
11	47	-1.0
11	48	1.0
11	49	-1.0
12	13	1.0
12	14	-1.0
12	15	-1.0
12	16	-1.0
12	17	1.0
12	18	1.0
12	19	-1.0
12	20	1.0
12	21	1.0
12	22	1.0
12	23	-1.0
12	24	-1.0
12	25	-1.0
12	26	-1.0
12	27	-1.0
12	28	-1.0
12	29	-1.0
12	30	1.0
12	31	1.0
12	32	1.0
12	33	-1.0
12	34	1.0
12	35	-1.0
12	36	1.0
12	37	1.0
12	38	1.0
12	39	-1.0
12	40	1.0
12	41	-1.0
12	42	1.0
12	43	1.0
12	44	-1.0
12	45	1.0
12	46	1.0
12	47	-1.0
12	48	1.0
12	49	-1.0
13	14	1.0
13	15	1.0
13	16	1.0
13	17	1.0
13	18	1.0
13	19	1.0
13	20	-1.0
13	21	-1.0
13	22	-1.0
13	23	1.0
13	24	-1.0
13	25	-1.0
13	26	-1.0
13	27	1.0
13	28	1.0
13	29	1.0
13	30	1.0
13	31	1.0
13	32	1.0
13	33	-1.0
13	34	1.0
13	35	-1.0
13	36	1.0
13	37	-1.0
13	38	1.0
13	39	-1.0
13	40	1.0
13	41	-1.0
13	42	1.0
13	43	-1.0
13	44	1.0
13	45	1.0
13	46	-1.0
13	47	1.0
13	48	1.0
13	49	1.0
14	15	1.0
14	16	-1.0
14	17	-1.0
14	18	-1.0
14	19	-1.0
14	20	1.0
14	21	-1.0
14	22	1.0
14	23	1.0
14	24	1.0
14	25	1.0
14	26	-1.0
14	27	-1.0
14	28	-1.0
14	29	1.0
14	30	1.0
14	31	-1.0
14	32	-1.0
14	33	-1.0
14	34	-1.0
14	35	-1.0
14	36	-1.0
14	37	-1.0
14	38	-1.0
14	39	1.0
14	40	1.0
14	41	-1.0
14	42	1.0
14	43	1.0
14	44	-1.0
14	45	1.0
14	46	1.0
14	47	-1.0
14	48	-1.0
14	49	1.0
15	16	-1.0
15	17	-1.0
15	18	1.0
15	19	1.0
15	20	1.0
15	21	1.0
15	22	1.0
15	23	-1.0
15	24	1.0
15	25	1.0
15	26	1.0
15	27	-1.0
15	28	-1.0
15	29	1.0
15	30	1.0
15	31	1.0
15	32	1.0
15	33	1.0
15	34	1.0
15	35	-1.0
15	36	-1.0
15	37	1.0
15	38	1.0
15	39	-1.0
15	40	-1.0
15	41	-1.0
15	42	1.0
15	43	1.0
15	44	-1.0
15	45	1.0
15	46	-1.0
15	47	-1.0
15	48	-1.0
15	49	1.0
16	17	-1.0
16	18	1.0
16	19	-1.0
16	20	-1.0
16	21	-1.0
16	22	1.0
16	23	-1.0
16	24	-1.0
16	25	1.0
16	26	1.0
16	27	1.0
16	28	1.0
16	29	-1.0
16	30	-1.0
16	31	1.0
16	32	-1.0
16	33	1.0
16	34	-1.0
16	35	1.0
16	36	-1.0
16	37	1.0
16	38	1.0
16	39	1.0
16	40	1.0
16	41	1.0
16	42	-1.0
16	43	-1.0
16	44	-1.0
16	45	-1.0
16	46	-1.0
16	47	-1.0
16	48	1.0
16	49	1.0
17	18	-1.0
17	19	-1.0
17	20	1.0
17	21	-1.0
17	22	-1.0
17	23	-1.0
17	24	1.0
17	25	1.0
17	26	-1.0
17	27	1.0
17	28	1.0
17	29	-1.0
17	30	1.0
17	31	-1.0
17	32	-1.0
17	33	-1.0
17	34	1.0
17	35	-1.0
17	36	1.0
17	37	1.0
17	38	1.0
17	39	-1.0
17	40	1.0
17	41	-1.0
17	42	1.0
17	43	1.0
17	44	1.0
17	45	1.0
17	46	-1.0
17	47	-1.0
17	48	1.0
17	49	1.0
18	19	-1.0
18	20	-1.0
18	21	1.0
18	22	-1.0
18	23	-1.0
18	24	1.0
18	25	-1.0
18	26	1.0
18	27	1.0
18	28	1.0
18	29	1.0
18	30	1.0
18	31	1.0
18	32	1.0
18	33	-1.0
18	34	-1.0
18	35	-1.0
18	36	1.0
18	37	1.0
18	38	-1.0
18	39	-1.0
18	40	1.0
18	41	1.0
18	42	1.0
18	43	-1.0
18	44	-1.0
18	45	-1.0
18	46	-1.0
18	47	1.0
18	48	1.0
18	49	-1.0
19	20	-1.0
19	21	1.0
19	22	1.0
19	23	-1.0
19	24	1.0
19	25	1.0
19	26	1.0
19	27	1.0
19	28	1.0
19	29	-1.0
19	30	1.0
19	31	-1.0
19	32	-1.0
19	33	1.0
19	34	-1.0
19	35	-1.0
19	36	1.0
19	37	-1.0
19	38	1.0
19	39	1.0
19	40	1.0
19	41	-1.0
19	42	-1.0
19	43	-1.0
19	44	1.0
19	45	-1.0
19	46	-1.0
19	47	1.0
19	48	1.0
19	49	1.0
20	21	-1.0
20	22	1.0
20	23	-1.0
20	24	1.0
20	25	-1.0
20	26	-1.0
20	27	1.0
20	28	1.0
20	29	1.0
20	30	1.0
20	31	1.0
20	32	-1.0
20	33	1.0
20	34	1.0
20	35	-1.0
20	36	1.0
20	37	-1.0
20	38	1.0
20	39	1.0
20	40	1.0
20	41	-1.0
20	42	-1.0
20	43	-1.0
20	44	-1.0
20	45	1.0
20	46	-1.0
20	47	1.0
20	48	-1.0
20	49	-1.0
21	22	1.0
21	23	1.0
21	24	1.0
21	25	1.0
21	26	-1.0
21	27	1.0
21	28	1.0
21	29	1.0
21	30	-1.0
21	31	-1.0
21	32	1.0
21	33	-1.0
21	34	1.0
21	35	1.0
21	36	-1.0
21	37	-1.0
21	38	-1.0
21	39	-1.0
21	40	-1.0
21	41	1.0
21	42	1.0
21	43	1.0
21	44	1.0
21	45	-1.0
21	46	-1.0
21	47	-1.0
21	48	-1.0
21	49	-1.0
22	23	-1.0
22	24	-1.0
22	25	1.0
22	26	-1.0
22	27	1.0
22	28	-1.0
22	29	1.0
22	30	-1.0
22	31	1.0
22	32	1.0
22	33	-1.0
22	34	1.0
22	35	1.0
22	36	-1.0
22	37	-1.0
22	38	-1.0
22	39	-1.0
22	40	1.0
22	41	1.0
22	42	1.0
22	43	1.0
22	44	1.0
22	45	1.0
22	46	-1.0
22	47	-1.0
22	48	-1.0
22	49	-1.0
23	24	-1.0
23	25	1.0
23	26	1.0
23	27	-1.0
23	28	1.0
23	29	-1.0
23	30	1.0
23	31	-1.0
23	32	1.0
23	33	1.0
23	34	1.0
23	35	1.0
23	36	1.0
23	37	-1.0
23	38	1.0
23	39	-1.0
23	40	-1.0
23	41	1.0
23	42	-1.0
23	43	-1.0
23	44	-1.0
23	45	-1.0
23	46	-1.0
23	47	1.0
23	48	1.0
23	49	1.0
24	25	-1.0
24	26	1.0
24	27	1.0
24	28	-1.0
24	29	1.0
24	30	1.0
24	31	1.0
24	32	-1.0
24	33	1.0
24	34	1.0
24	35	-1.0
24	36	1.0
24	37	1.0
24	38	-1.0
24	39	-1.0
24	40	1.0
24	41	-1.0
24	42	1.0
24	43	1.0
24	44	-1.0
24	45	1.0
24	46	-1.0
24	47	1.0
24	48	-1.0
24	49	1.0
25	26	1.0
25	27	1.0
25	28	-1.0
25	29	-1.0
25	30	-1.0
25	31	1.0
25	32	-1.0
25	33	-1.0
25	34	1.0
25	35	-1.0
25	36	1.0
25	37	1.0
25	38	1.0
25	39	1.0
25	40	1.0
25	41	-1.0
25	42	1.0
25	43	-1.0
25	44	-1.0
25	45	1.0
25	46	-1.0
25	47	1.0
25	48	-1.0
25	49	1.0
26	27	1.0
26	28	-1.0
26	29	-1.0
26	30	1.0
26	31	1.0
26	32	-1.0
26	33	1.0
26	34	-1.0
26	35	1.0
26	36	-1.0
26	37	1.0
26	38	1.0
26	39	1.0
26	40	-1.0
26	41	-1.0
26	42	1.0
26	43	-1.0
26	44	1.0
26	45	1.0
26	46	-1.0
26	47	1.0
26	48	-1.0
26	49	-1.0
27	28	-1.0
27	29	1.0
27	30	-1.0
27	31	1.0
27	32	1.0
27	33	-1.0
27	34	-1.0
27	35	-1.0
27	36	1.0
27	37	-1.0
27	38	-1.0
27	39	1.0
27	40	1.0
27	41	-1.0
27	42	-1.0
27	43	-1.0
27	44	-1.0
27	45	1.0
27	46	1.0
27	47	-1.0
27	48	1.0
27	49	1.0
28	29	1.0
28	30	1.0
28	31	-1.0
28	32	-1.0
28	33	1.0
28	34	1.0
28	35	-1.0
28	36	1.0
28	37	-1.0
28	38	1.0
28	39	1.0
28	40	-1.0
28	41	-1.0
28	42	-1.0
28	43	-1.0
28	44	-1.0
28	45	1.0
28	46	-1.0
28	47	-1.0
28	48	1.0
28	49	-1.0
29	30	-1.0
29	31	-1.0
29	32	-1.0
29	33	1.0
29	34	-1.0
29	35	-1.0
29	36	-1.0
29	37	-1.0
29	38	-1.0
29	39	-1.0
29	40	-1.0
29	41	1.0
29	42	1.0
29	43	-1.0
29	44	-1.0
29	45	-1.0
29	46	-1.0
29	47	1.0
29	48	1.0
29	49	-1.0
30	31	-1.0
30	32	1.0
30	33	-1.0
30	34	1.0
30	35	-1.0
30	36	-1.0
30	37	1.0
30	38	-1.0
30	39	1.0
30	40	1.0
30	41	-1.0
30	42	-1.0
30	43	1.0
30	44	-1.0
30	45	1.0
30	46	-1.0
30	47	1.0
30	48	-1.0
30	49	-1.0
31	32	1.0
31	33	1.0
31	34	-1.0
31	35	1.0
31	36	-1.0
31	37	-1.0
31	38	1.0
31	39	-1.0
31	40	-1.0
31	41	1.0
31	42	1.0
31	43	-1.0
31	44	-1.0
31	45	-1.0
31	46	1.0
31	47	1.0
31	48	1.0
31	49	1.0
32	33	1.0
32	34	1.0
32	35	-1.0
32	36	-1.0
32	37	1.0
32	38	1.0
32	39	-1.0
32	40	1.0
32	41	1.0
32	42	-1.0
32	43	-1.0
32	44	1.0
32	45	-1.0
32	46	1.0
32	47	1.0
32	48	1.0
32	49	-1.0
33	34	-1.0
33	35	1.0
33	36	1.0
33	37	1.0
33	38	-1.0
33	39	1.0
33	40	1.0
33	41	-1.0
33	42	1.0
33	43	-1.0
33	44	1.0
33	45	1.0
33	46	1.0
33	47	-1.0
33	48	-1.0
33	49	-1.0
34	35	-1.0
34	36	-1.0
34	37	-1.0
34	38	-1.0
34	39	-1.0
34	40	-1.0
34	41	-1.0
34	42	-1.0
34	43	1.0
34	44	-1.0
34	45	1.0
34	46	-1.0
34	47	1.0
34	48	1.0
34	49	-1.0
35	36	1.0
35	37	-1.0
35	38	1.0
35	39	1.0
35	40	1.0
35	41	-1.0
35	42	1.0
35	43	-1.0
35	44	-1.0
35	45	1.0
35	46	1.0
35	47	-1.0
35	48	-1.0
35	49	-1.0
36	37	-1.0
36	38	-1.0
36	39	1.0
36	40	1.0
36	41	-1.0
36	42	1.0
36	43	1.0
36	44	-1.0
36	45	1.0
36	46	1.0
36	47	1.0
36	48	-1.0
36	49	-1.0
37	38	1.0
37	39	1.0
37	40	-1.0
37	41	-1.0
37	42	-1.0
37	43	1.0
37	44	1.0
37	45	-1.0
37	46	-1.0
37	47	-1.0
37	48	1.0
37	49	-1.0
38	39	-1.0
38	40	1.0
38	41	1.0
38	42	-1.0
38	43	1.0
38	44	1.0
38	45	-1.0
38	46	-1.0
38	47	1.0
38	48	1.0
38	49	1.0
39	40	1.0
39	41	-1.0
39	42	-1.0
39	43	-1.0
39	44	1.0
39	45	1.0
39	46	-1.0
39	47	1.0
39	48	-1.0
39	49	-1.0
40	41	1.0
40	42	1.0
40	43	1.0
40	44	-1.0
40	45	1.0
40	46	1.0
40	47	-1.0
40	48	-1.0
40	49	-1.0
41	42	1.0
41	43	-1.0
41	44	1.0
41	45	1.0
41	46	1.0
41	47	1.0
41	48	-1.0
41	49	1.0
42	43	1.0
42	44	-1.0
42	45	1.0
42	46	1.0
42	47	-1.0
42	48	1.0
42	49	-1.0
43	44	1.0
43	45	-1.0
43	46	-1.0
43	47	-1.0
43	48	-1.0
43	49	1.0
44	45	-1.0
44	46	-1.0
44	47	-1.0
44	48	1.0
44	49	-1.0
45	46	-1.0
45	47	-1.0
45	48	-1.0
45	49	-1.0
46	47	-1.0
46	48	-1.0
46	49	-1.0
47	48	1.0
47	49	1.0
48	49	1.0
